cluster_id,tier,capsule_id,capsule_path,line_no,section,risk,discipline,category,resolved,text
ae72e73f9ad4d205,A,capsule:eisca:diarreia_aguda_desidratacao_planos_reidratacao,capsules/EISCA/diarreia_aguda_desidratacao_planos_reidratacao.md,91,conduta,high,EISCA,janela_temporal,False,"- Inicial: classificar a duração (aguda/persistente) e o grau de hidratação pela contagem objetiva de sinais (tabela MS 2023); iniciar Plano A se hidratado, Plano B se algum grau de desidratação. - Definitiva: Plano B com SRO 50-100 mL/kg em 4-6h na unidade de saúde, reavaliando o estado de hidratação continuamente; se vômitos persistentes, SOG 20 mL/kg/h; ondansetrona por peso/idade se necessário; se sem melhora em 6h, encaminhar para hospital."
2b7bdee714d8b903,A,capsule:eisca:diarreia_aguda_desidratacao_planos_reidratacao,capsules/EISCA/diarreia_aguda_desidratacao_planos_reidratacao.md,92,conduta,high,EISCA,contraindicacao_interacao,False,"- Definitiva: Plano B com SRO 50-100 mL/kg em 4-6h na unidade de saúde, reavaliando o estado de hidratação continuamente; se vômitos persistentes, SOG 20 mL/kg/h; ondansetrona por peso/idade se necessário; se sem melhora em 6h, encaminhar para hospital. - Condição da conduta: Plano C reservado para perda de peso >10%, contraindicação de TRO (íleo paralítico, abdome agudo, alteração de consciência/convulsões), choque hipovolêmico, vômitos biliosos/incontroláveis ou falha comprovada da TRO — expansão por faixa etária (30+70 mL/kg, tempo variando conforme <1 ano ou ≥1 ano; RN/cardiopata grave: 10 mL/kg em 30 min)."
f7ccc90c27c306eb,A,capsule:eisca:diarreia_aguda_desidratacao_planos_reidratacao,capsules/EISCA/diarreia_aguda_desidratacao_planos_reidratacao.md,92,conduta,high,EISCA,cutoff_escore_estadiamento,False,"- Definitiva: Plano B com SRO 50-100 mL/kg em 4-6h na unidade de saúde, reavaliando o estado de hidratação continuamente; se vômitos persistentes, SOG 20 mL/kg/h; ondansetrona por peso/idade se necessário; se sem melhora em 6h, encaminhar para hospital. - Condição da conduta: Plano C reservado para perda de peso >10%, contraindicação de TRO (íleo paralítico, abdome agudo, alteração de consciência/convulsões), choque hipovolêmico, vômitos biliosos/incontroláveis ou falha comprovada da TRO — expansão por faixa etária (30+70 mL/kg, tempo variando conforme <1 ano ou ≥1 ano; RN/cardiopata grave: 10 mL/kg em 30 min)."
fc38d35d17cc3e91,A,capsule:eisca:diarreia_aguda_desidratacao_planos_reidratacao,capsules/EISCA/diarreia_aguda_desidratacao_planos_reidratacao.md,92,conduta,high,EISCA,emergencia_sinal_alarme,False,"- Definitiva: Plano B com SRO 50-100 mL/kg em 4-6h na unidade de saúde, reavaliando o estado de hidratação continuamente; se vômitos persistentes, SOG 20 mL/kg/h; ondansetrona por peso/idade se necessário; se sem melhora em 6h, encaminhar para hospital. - Condição da conduta: Plano C reservado para perda de peso >10%, contraindicação de TRO (íleo paralítico, abdome agudo, alteração de consciência/convulsões), choque hipovolêmico, vômitos biliosos/incontroláveis ou falha comprovada da TRO — expansão por faixa etária (30+70 mL/kg, tempo variando conforme <1 ano ou ≥1 ano; RN/cardiopata grave: 10 mL/kg em 30 min)."
c5e54ec1cb108272,A,capsule:eisca:diarreia_aguda_desidratacao_planos_reidratacao,capsules/EISCA/diarreia_aguda_desidratacao_planos_reidratacao.md,93,conduta,high,EISCA,sequencia_terapeutica,False,"- Condição da conduta: Plano C reservado para perda de peso >10%, contraindicação de TRO (íleo paralítico, abdome agudo, alteração de consciência/convulsões), choque hipovolêmico, vômitos biliosos/incontroláveis ou falha comprovada da TRO — expansão por faixa etária (30+70 mL/kg, tempo variando conforme <1 ano ou ≥1 ano; RN/cardiopata grave: 10 mL/kg em 30 min). - Diferencial perigoso: sinais de alarme (não melhorar em 2 dias, aumento de frequência/volume, vômitos frequentes, sangue nas fezes, recusa alimentar, diminuição da diurese, muita sede) indicam reavaliação/escalonamento mesmo em Plano A."
3874283c692de7cc,A,capsule:eisca:diarreia_aguda_desidratacao_planos_reidratacao,capsules/EISCA/diarreia_aguda_desidratacao_planos_reidratacao.md,94,conduta,high,EISCA,contraindicacao_interacao,False,"- Diferencial perigoso: sinais de alarme (não melhorar em 2 dias, aumento de frequência/volume, vômitos frequentes, sangue nas fezes, recusa alimentar, diminuição da diurese, muita sede) indicam reavaliação/escalonamento mesmo em Plano A. - O que mudaria a decisão: contraindicação de TRO (alteração de consciência, convulsão, abdome agudo, íleo paralítico) muda diretamente para Plano C, independente do grau de desidratação calculado pela tabela."
f380da1de88b1730,A,capsule:eisca:doenca_hemolitica_perinatal_rh_abo,capsules/EISCA/doenca_hemolitica_perinatal_rh_abo.md,24,conceito operacional minimo,high,EISCA,emergencia_sinal_alarme,False,"Doença hemolítica perinatal (DHPN) = presença de antígeno no eritrócito fetal inexistente no eritrócito materno + produção de anticorpos maternos contra esse antígeno, que atravessam a placenta e hemolisam hemácias fetais/neonatais. Causas: antígenos ABO e Rh (98% dos casos) e antígenos atípicos/subgrupos como C, E, Kell, Duffy (2%). Isoimunização Rh ocorre em gestação com feto Rh(+) em mãe Rh(-), abortamento, transfusão incompatível ou procedimento invasivo — a sensibilização é o pré-requisito, não a mera incompatibilidade isolada de tipo sanguíneo. DHPN tem 3 formas clínicas por gravidade crescente: anêmica (mais branda), ictérica, hidrópica (mais grave, risco de óbito fetal/neonatal)."
75e7f74b770aa3a9,A,capsule:eisca:doenca_hemolitica_perinatal_rh_abo,capsules/EISCA/doenca_hemolitica_perinatal_rh_abo.md,77,conduta,high,EISCA,emergencia_sinal_alarme,False,"- Diferencial perigoso: forma hidrópica é a mais grave, com risco de óbito fetal/neonatal — reconhecer sinais de edema generalizado como emergência que pode exigir intervenção intraútero ou intensiva neonatal imediata."
3ffcdeedf7b6cec8,A,capsule:eisca:doenca_hemolitica_perinatal_rh_abo,capsules/EISCA/doenca_hemolitica_perinatal_rh_abo.md,76,conduta,high,EISCA,emergencia_sinal_alarme,False,"- Condição da conduta: reconhecer que a gravidade esperada difere entre Rh (potencial hidropsia) e ABO (evolução mais branda, sem relato de hidropsia) direciona a intensidade da vigilância clínica e laboratorial. - Diferencial perigoso: forma hidrópica é a mais grave, com risco de óbito fetal/neonatal — reconhecer sinais de edema generalizado como emergência que pode exigir intervenção intraútero ou intensiva neonatal imediata."
0d6efc5d50b20a68,A,capsule:eisca:faringoamigdalite_estreptococica_escarlatina,capsules/EISCA/faringoamigdalite_estreptococica_escarlatina.md,32,palavras-ancora,high,EISCA,dose_via_intervalo,False,"sinal de Pastia, sinal de Filatov, língua em framboesa, descamação lamelar (não furfurácea), adenopatia anterior dolorosa vs. posterior indolor, penicilina benzatina, 27 kg, febre reumática, glomerulonefrite difusa aguda."
a7830b70590aa8fc,A,capsule:eisca:faringoamigdalite_estreptococica_escarlatina,capsules/EISCA/faringoamigdalite_estreptococica_escarlatina.md,53,dados de precisao,high,EISCA,dose_via_intervalo,False,| Penicilina benzatina | <27 kg: 600.000 UI DU; ≥27 kg: 1.200.000 UI DU | IVAS p.50 | CONFIRMADO |
163433625068e740,A,capsule:eisca:faringoamigdalite_estreptococica_escarlatina,capsules/EISCA/faringoamigdalite_estreptococica_escarlatina.md,54,dados de precisao,high,EISCA,dose_via_intervalo,False,| Penicilina V oral | <27 kg: 400.000 UI 8/8h por 10 dias; ≥27 kg: 800.000 UI 8/8h por 10 dias | IVAS p.50 | CONFIRMADO |
283b766096acd8a0,A,capsule:eisca:faringoamigdalite_estreptococica_escarlatina,capsules/EISCA/faringoamigdalite_estreptococica_escarlatina.md,54,dados de precisao,high,EISCA,janela_temporal,False,| Penicilina V oral | <27 kg: 400.000 UI 8/8h por 10 dias; ≥27 kg: 800.000 UI 8/8h por 10 dias | IVAS p.50 | CONFIRMADO |
e136cb1f0a09c3f5,A,capsule:eisca:faringoamigdalite_estreptococica_escarlatina,capsules/EISCA/faringoamigdalite_estreptococica_escarlatina.md,55,dados de precisao,high,EISCA,dose_via_intervalo,False,| Amoxicilina | 50 mg/kg/dia por 10 dias | IVAS p.50 | CONFIRMADO |
177ec2e4b6a52c4e,A,capsule:eisca:faringoamigdalite_estreptococica_escarlatina,capsules/EISCA/faringoamigdalite_estreptococica_escarlatina.md,55,dados de precisao,high,EISCA,janela_temporal,False,| Amoxicilina | 50 mg/kg/dia por 10 dias | IVAS p.50 | CONFIRMADO |
c0300f7e8a59e170,A,capsule:eisca:faringoamigdalite_estreptococica_escarlatina,capsules/EISCA/faringoamigdalite_estreptococica_escarlatina.md,62,dados de precisao,high,EISCA,emergencia_sinal_alarme,False,"| Complicações locais | Abscesso de linfonodos cervicais, abscesso periamigdaliano, sepse, choque tóxico, artrite reacional | IVAS p.49 | CONFIRMADO |"
50a908f3aac9767a,A,capsule:eisca:faringoamigdalite_estreptococica_escarlatina,capsules/EISCA/faringoamigdalite_estreptococica_escarlatina.md,98,cards minimos,high,EISCA,dose_via_intervalo,False,| Corte de peso que define a dose de penicilina benzatina na faringoamigdalite estreptocócica | 27 kg (<27kg = 600.000 UI DU; ≥27kg = 1.200.000 UI DU) | valor |
0c62b2e55f7f3965,A,capsule:eisca:febre_reumatica,capsules/EISCA/febre_reumatica.md,24,conceito operacional minimo,high,EISCA,emergencia_sinal_alarme,False,"FR é doença inflamatória pós-infecciosa (2-3 semanas após faringotonsilite por Streptococcus pyogenes/EBHA), imunomediada (mimetismo molecular), que agride articulações (mais frequente), coração (mais grave — pode deixar sequela) e SNC (coreia). Diagnóstico = critérios de Jones: **2 maiores**, OU **1 maior + 2 menores**, sempre **associados a evidência de infecção estreptocócica prévia** (exceto coreia pura e cardite reumática indolente/crônica estabelecida, que dispensam essa exigência). Maiores: artrite, cardite (clínica OU subclínica ao eco), coreia, nódulos subcutâneos, eritema marginado. Menores: febre, artralgia (só conta se artrite NÃO for o maior usado), provas inflamatórias elevadas (VHS/PCR), PR alargado (exceto se cardite já é o maior usado)."
84144cf39a619c63,A,capsule:eisca:febre_reumatica,capsules/EISCA/febre_reumatica.md,50,dados de precisao,high,EISCA,dose_via_intervalo,False,"| VHS/PCR (menor) — baixo risco | VHS ≥ 60 mm/h ou PCR ≥ 3 mg/dL | Febre Reumática (Tratado), p.9 (Quadro 2) | CONFIRMADO |"
ce7dc48223ca125e,A,capsule:eisca:febre_reumatica,capsules/EISCA/febre_reumatica.md,50,dados de precisao,high,EISCA,emergencia_sinal_alarme,False,"| VHS/PCR (menor) — baixo risco | VHS ≥ 60 mm/h ou PCR ≥ 3 mg/dL | Febre Reumática (Tratado), p.9 (Quadro 2) | CONFIRMADO |"
4f5d64f768a3cdbf,A,capsule:eisca:febre_reumatica,capsules/EISCA/febre_reumatica.md,51,dados de precisao,high,EISCA,dose_via_intervalo,False,"| VHS/PCR (menor) — alto risco | VHS ≥ 30 mm/h ou PCR ≥ 3 mg/dL | Febre Reumática (Tratado), p.9 (Quadro 2) | CONFIRMADO |"
8116625133edff89,A,capsule:eisca:febre_reumatica,capsules/EISCA/febre_reumatica.md,51,dados de precisao,high,EISCA,emergencia_sinal_alarme,False,"| VHS/PCR (menor) — alto risco | VHS ≥ 30 mm/h ou PCR ≥ 3 mg/dL | Febre Reumática (Tratado), p.9 (Quadro 2) | CONFIRMADO |"
c9d9695ddc2610ea,A,capsule:eisca:febre_reumatica,capsules/EISCA/febre_reumatica.md,60,dados de precisao,high,EISCA,dose_via_intervalo,False,"| Corticoide na cardite | prednisona/prednisolona 1-2 mg/kg/dia (máx 60 mg), redução 20%/semana | Febre Reumática (Tratado), p.10 | CONFIRMADO |"
a428a1e50a322d5c,A,capsule:eisca:febre_reumatica,capsules/EISCA/febre_reumatica.md,61,dados de precisao,high,EISCA,dose_via_intervalo,False,"| AINH na artrite | ibuprofeno 30 mg/kg/dia (3x) ou naproxeno 10-15 mg/kg/dia (2x) | Febre Reumática (Tratado), p.9-10 | CONFIRMADO |"
e86d914fc019b0a0,A,capsule:eisca:febre_reumatica,capsules/EISCA/febre_reumatica.md,82,conduta,high,EISCA,dose_via_intervalo,False,"- Inicial: erradicar o estreptococo com penicilina G benzatina IM dose única (ou alternativa oral 10 dias se alérgico), independente da forma de apresentação."
983447dfa3189631,A,capsule:eisca:febre_reumatica,capsules/EISCA/febre_reumatica.md,103,cards minimos,high,EISCA,sequencia_terapeutica,False,"| Droga de escolha na cardite moderada/grave | Corticoide (prednisona 1-2 mg/kg/dia), não AINH | Conduta |"
859148ea4a331f32,A,capsule:eisca:hemoglobinopatias_talassemias_doenca_falciforme,capsules/EISCA/hemoglobinopatias_talassemias_doenca_falciforme.md,24,conceito operacional minimo,high,EISCA,emergencia_sinal_alarme,False,"Hemoglobinopatias = talassemias (defeito quantitativo — menos cadeia de globina) + variantes estruturais como HbS (defeito qualitativo — globina anormal). Talassemia beta maior: nasce bem (HbF protege), sintomas a partir do 3o mês, diagnóstico 6-12 meses, anemia grave (Hb<7), hepatoesplenomegalia, tratamento = transfusão crônica + quelação de ferro (única cura = TCTH). Doença falciforme (HbSS e variantes): HbS polimeriza sob baixa O2 → vaso-oclusão → dor, isquemia, hemólise crônica. Asplenia funcional aos 5 anos (94%) torna febre uma urgência por risco de sepse por germe encapsulado (pneumococo >70% das infecções). Triagem neonatal (teste do pezinho) é obrigatória no Brasil desde 2001."
711aa71f4e02b7cf,A,capsule:eisca:hemoglobinopatias_talassemias_doenca_falciforme,capsules/EISCA/hemoglobinopatias_talassemias_doenca_falciforme.md,28,pivo clinico,high,EISCA,emergencia_sinal_alarme,False,"Talassemia: o pivô é a idade ao diagnóstico + grau de anemia + HbA2/HbF na eletroforese, que já classificam menor/intermediária/maior sem precisar de genotipagem. Doença falciforme: o pivô é reconhecer QUAL complicação aguda está ocorrendo pelo padrão clínico (febre isolada = sepse até prova em contrário; dor óssea/abdominal = crise vaso-oclusiva; baço aumentado + queda súbita de Hb = sequestro esplênico; febre+sintomas respiratórios+infiltrado novo = STA; sintoma neurológico focal = AVC) — cada complicação tem limiar de ação próprio, não intercambiável."
cdc5084f2e2b454e,A,capsule:eisca:hemoglobinopatias_talassemias_doenca_falciforme,capsules/EISCA/hemoglobinopatias_talassemias_doenca_falciforme.md,49,dados de precisao,high,EISCA,dose_via_intervalo,False,"| Talassemia maior — Hb / HbA2 / HbF | Hb <7 g/dL; HbA2 >4%; HbF até 100% | Hemoglobinopatias (Tratado), p.9 (Tabela 2) | CONFIRMADO |"
356ac3475e3f55c2,A,capsule:eisca:hemoglobinopatias_talassemias_doenca_falciforme,capsules/EISCA/hemoglobinopatias_talassemias_doenca_falciforme.md,50,dados de precisao,high,EISCA,dose_via_intervalo,False,"| Talassemia menor — Hb / HbA2 | Hb >10 g/dL; HbA2 >3,6-4% | Hemoglobinopatias (Tratado), p.9 (Tabela 2) | CONFIRMADO |"
af6e5ed9f3e854cc,A,capsule:eisca:hemoglobinopatias_talassemias_doenca_falciforme,capsules/EISCA/hemoglobinopatias_talassemias_doenca_falciforme.md,51,dados de precisao,high,EISCA,dose_via_intervalo,False,"| Transfusão crônica na talassemia maior | a cada 2-4 semanas, manter Hb pré-transfusional 9,5-10 g/dL | Hemoglobinopatias (Tratado), p.13-14 | CONFIRMADO |"
d7cdd882a4baede9,A,capsule:eisca:hemoglobinopatias_talassemias_doenca_falciforme,capsules/EISCA/hemoglobinopatias_talassemias_doenca_falciforme.md,54,dados de precisao,high,EISCA,dose_via_intervalo,False,"| Profilaxia antibiótica — penicilina G benzatina | 50.000 U/kg/dose IM a cada 21 dias, dos 3 meses aos 5 anos | Hemoglobinopatias (Tratado), p.24 | CONFIRMADO |"
3b2cc217a32176d5,A,capsule:eisca:hemoglobinopatias_talassemias_doenca_falciforme,capsules/EISCA/hemoglobinopatias_talassemias_doenca_falciforme.md,56,dados de precisao,high,EISCA,dose_via_intervalo,False,"| Manutenção de ATB empírico se hemocultura negativa | manter 72h, suspender se afebril/estável e hemocultura negativa | Hemoglobinopatias (Tratado), p.25 | CONFIRMADO |"
86609480163e984d,A,capsule:eisca:hemoglobinopatias_talassemias_doenca_falciforme,capsules/EISCA/hemoglobinopatias_talassemias_doenca_falciforme.md,57,dados de precisao,high,EISCA,cutoff_escore_estadiamento,False,"| STA — meta de saturação de O2 | manter SatO2 > 92% | Hemoglobinopatias (Tratado), p.26 | CONFIRMADO |"
95e3b7c3e788506a,A,capsule:eisca:hemoglobinopatias_talassemias_doenca_falciforme,capsules/EISCA/hemoglobinopatias_talassemias_doenca_falciforme.md,58,dados de precisao,high,EISCA,dose_via_intervalo,False,"| Sequestro esplênico — volume de transfusão | 5 mL/kg (repetir e reavaliar antes de dar mais) | Hemoglobinopatias (Tratado), p.27 | CONFIRMADO |"
780eef6002569d95,A,capsule:eisca:hemoglobinopatias_talassemias_doenca_falciforme,capsules/EISCA/hemoglobinopatias_talassemias_doenca_falciforme.md,60,dados de precisao,high,EISCA,cutoff_escore_estadiamento,False,"| AVC — indicação de transfusão de troca | Ht <30% → transfundir 10 mL/kg; Ht >30% → transfusão de troca, alvo Hb ~10 g/dL | Hemoglobinopatias (Tratado), p.28 | CONFIRMADO |"
4e852e4dbcd92fa0,A,capsule:eisca:hemoglobinopatias_talassemias_doenca_falciforme,capsules/EISCA/hemoglobinopatias_talassemias_doenca_falciforme.md,60,dados de precisao,high,EISCA,dose_via_intervalo,False,"| AVC — indicação de transfusão de troca | Ht <30% → transfundir 10 mL/kg; Ht >30% → transfusão de troca, alvo Hb ~10 g/dL | Hemoglobinopatias (Tratado), p.28 | CONFIRMADO |"
50110694cf7d2dea,A,capsule:eisca:hemoglobinopatias_talassemias_doenca_falciforme,capsules/EISCA/hemoglobinopatias_talassemias_doenca_falciforme.md,63,dados de precisao,high,EISCA,dose_via_intervalo,False,"| Transfusão simples — indicação geral | queda de Hb ≥2 g/dL do basal com repercussão hemodinâmica, crise aplástica, sequestro, STA | Hemoglobinopatias (Tratado), p.29-30 | CONFIRMADO |"
42f38c758d30bdb1,A,capsule:eisca:hemoglobinopatias_talassemias_doenca_falciforme,capsules/EISCA/hemoglobinopatias_talassemias_doenca_falciforme.md,85,conduta,high,EISCA,janela_temporal,False,"- Inicial: em toda criança falcêmica com febre, avaliar em até 4h, colher hemograma+reticulócitos+hemocultura, iniciar ATB empírico de amplo espectro mesmo antes dos exames, internar se <5 anos e temp>38,3°C."
dbdbeef95026998f,A,capsule:eisca:hemoglobinopatias_talassemias_doenca_falciforme,capsules/EISCA/hemoglobinopatias_talassemias_doenca_falciforme.md,101,cards minimos,high,EISCA,emergencia_sinal_alarme,False,"| Febre em falcêmico <5 anos: limiar de internação | Temperatura >38,3°C = internação obrigatória (risco de sepse por asplenia funcional) | Limiar |"
c3e20d5f102a9c1a,A,capsule:eisca:hemoglobinopatias_talassemias_doenca_falciforme,capsules/EISCA/hemoglobinopatias_talassemias_doenca_falciforme.md,104,cards minimos,high,EISCA,dose_via_intervalo,False,| Talassemia maior × talassemia menor — Hb de corte | Maior: Hb <7 g/dL; Menor: Hb >10 g/dL | Valor |
2cc3bc1ecce26626,A,capsule:eisca:hemoglobinopatias_talassemias_doenca_falciforme,capsules/EISCA/hemoglobinopatias_talassemias_doenca_falciforme.md,107,cards minimos,high,EISCA,contraindicacao_interacao,False,| Transfusão de troca no priapismo | Contraindicada/questionada — risco de síndrome de Aspen (AVC) | Pegadinha |
75847b1a2782dce4,A,capsule:eisca:humanizacao_em_uti_neonatal,capsules/EISCA/humanizacao_em_uti_neonatal.md,51,dados de precisao,low,EISCA,cutoff_escore_estadiamento,False,| Fatores associados a maior risco de falha de extubação | menor valor de Apgar no 5º minuto; prematuridade; maior tempo de ventilação mecânica | p.1 | CONFIRMADO |
fb697051b5c8eea3,A,capsule:eisca:humanizacao_em_uti_neonatal,capsules/EISCA/humanizacao_em_uti_neonatal.md,74,conduta,low,EISCA,cutoff_escore_estadiamento,False,"- Condição da conduta: decisão de extubação deve ser tomada pela equipe após constatar estabilidade clínica/hemodinâmica, drive respiratório regular e reatividade comportamental mínima — não por tempo fixo de ventilação isolado. - Diferencial perigoso: falha de extubação está associada a maior morbimortalidade — fatores preditivos (Apgar baixo no 5º minuto, prematuridade, maior tempo de VPM) devem ser considerados antes de extubar, não apenas após a falha."
f6a9ae0504972b0e,A,capsule:eisca:ictericia_neonatal_hiperbilirrubinemia_indireta,capsules/EISCA/ictericia_neonatal_hiperbilirrubinemia_indireta.md,24,conceito operacional minimo,high,EISCA,dose_via_intervalo,False,"Icterícia PRECOCE (<24h de vida) é SEMPRE patológica, mais associada a doença hemolítica — investigar com tipagem+Rh, Coombs direto, hemograma+reticulócitos, morfologia de hemácias e bilirrubinemia seriada. Icterícia FISIOLÓGICA inicia após 24h, pico e regressão espontânea, até 12,9 mg/dL no RN termo (1 semana) e 15 mg/dL no pré-termo (2 semanas), com velocidade de subida <5 mg/dL/24h. Icterícia TARDIA prolongada pode ser por aleitamento materno (baixa ingesta/reabsorção intestinal aumentada, mais precoce) ou pelo LEITE materno (inibidor de conjugação, aparece após a 2a semana, mais exacerbada) — não confundir os dois mecanismos. Conduta é guiada por nomogramas da AAP que cruzam bilirrubina total sérica × idade em horas × fator de risco (fototerapia) ou × idade gestacional/peso (exsanguineotransfusão em RNPT)."
69c842ef2ef4fa86,A,capsule:eisca:ictericia_neonatal_hiperbilirrubinemia_indireta,capsules/EISCA/ictericia_neonatal_hiperbilirrubinemia_indireta.md,28,pivo clinico,high,EISCA,dose_via_intervalo,False,"O pivô é a JANELA DE 24 HORAS: antes de 24h = sempre patológica (investigar hemólise); depois de 24h = pode ser fisiológica, mas ainda depende do NÍVEL e da VELOCIDADE de subida da bilirrubina. Segundo pivô: a decisão de fototerapia/exsanguineotransfusão NUNCA é por um valor fixo isolado — depende sempre da combinação idade em horas + idade gestacional + fatores de risco (doença hemolítica isoimune, deficiência G6PD, asfixia, letargia, instabilidade térmica, sepse, acidose, albumina<3g/dL)."
917ecf2505b24994,A,capsule:eisca:ictericia_neonatal_hiperbilirrubinemia_indireta,capsules/EISCA/ictericia_neonatal_hiperbilirrubinemia_indireta.md,28,pivo clinico,high,EISCA,emergencia_sinal_alarme,False,"O pivô é a JANELA DE 24 HORAS: antes de 24h = sempre patológica (investigar hemólise); depois de 24h = pode ser fisiológica, mas ainda depende do NÍVEL e da VELOCIDADE de subida da bilirrubina. Segundo pivô: a decisão de fototerapia/exsanguineotransfusão NUNCA é por um valor fixo isolado — depende sempre da combinação idade em horas + idade gestacional + fatores de risco (doença hemolítica isoimune, deficiência G6PD, asfixia, letargia, instabilidade térmica, sepse, acidose, albumina<3g/dL)."
f181d94bf5a45e94,A,capsule:eisca:ictericia_neonatal_hiperbilirrubinemia_indireta,capsules/EISCA/ictericia_neonatal_hiperbilirrubinemia_indireta.md,32,palavras-ancora,high,EISCA,contraindicacao_interacao,False,"Icterícia precoce (<24h) = sempre patológica · icterícia fisiológica: até 12,9 mg/dL (termo)/15 mg/dL (pré-termo) · velocidade <5mg/dL/24h · icterícia do aleitamento materno (precoce) × icterícia do LEITE materno (tardia, >2a semana) · nomograma de Bhutani (zona de alto/baixo risco) · fototerapia intensiva ≥30 μW/cm²/nm · síndrome do bebê bronzeado (contraindicação: colestase) · exsanguineotransfusão — objetivos: corrigir anemia, remover anticorpos, remover bilirrubina indireta."
9a42d9bdf5200551,A,capsule:eisca:ictericia_neonatal_hiperbilirrubinemia_indireta,capsules/EISCA/ictericia_neonatal_hiperbilirrubinemia_indireta.md,32,palavras-ancora,high,EISCA,dose_via_intervalo,False,"Icterícia precoce (<24h) = sempre patológica · icterícia fisiológica: até 12,9 mg/dL (termo)/15 mg/dL (pré-termo) · velocidade <5mg/dL/24h · icterícia do aleitamento materno (precoce) × icterícia do LEITE materno (tardia, >2a semana) · nomograma de Bhutani (zona de alto/baixo risco) · fototerapia intensiva ≥30 μW/cm²/nm · síndrome do bebê bronzeado (contraindicação: colestase) · exsanguineotransfusão — objetivos: corrigir anemia, remover anticorpos, remover bilirrubina indireta."
8043f072e3969a45,A,capsule:eisca:ictericia_neonatal_hiperbilirrubinemia_indireta,capsules/EISCA/ictericia_neonatal_hiperbilirrubinemia_indireta.md,49,dados de precisao,high,EISCA,dose_via_intervalo,False,"| Icterícia fisiológica — nível máximo RN termo | 12,9 mg/dL, duração ~1 semana | Icterícia neonatal (slide João Medeiros), p.21 | CONFIRMADO |"
b0885d596568c301,A,capsule:eisca:ictericia_neonatal_hiperbilirrubinemia_indireta,capsules/EISCA/ictericia_neonatal_hiperbilirrubinemia_indireta.md,50,dados de precisao,high,EISCA,dose_via_intervalo,False,"| Icterícia fisiológica — nível máximo RN pré-termo | 15 mg/dL, duração ~2 semanas | Icterícia neonatal (slide João Medeiros), p.21 | CONFIRMADO |"
447920b14a4862b8,A,capsule:eisca:ictericia_neonatal_hiperbilirrubinemia_indireta,capsules/EISCA/ictericia_neonatal_hiperbilirrubinemia_indireta.md,51,dados de precisao,high,EISCA,dose_via_intervalo,False,"| Icterícia fisiológica — velocidade de subida | < 5 mg/dL em 24h | Icterícia neonatal (slide João Medeiros), p.21 | CONFIRMADO |"
b533355f21d70ed6,A,capsule:eisca:ictericia_neonatal_hiperbilirrubinemia_indireta,capsules/EISCA/ictericia_neonatal_hiperbilirrubinemia_indireta.md,51,dados de precisao,high,EISCA,janela_temporal,False,"| Icterícia fisiológica — velocidade de subida | < 5 mg/dL em 24h | Icterícia neonatal (slide João Medeiros), p.21 | CONFIRMADO |"
7dbc7ee71b706936,A,capsule:eisca:ictericia_neonatal_hiperbilirrubinemia_indireta,capsules/EISCA/ictericia_neonatal_hiperbilirrubinemia_indireta.md,59,dados de precisao,high,EISCA,cutoff_escore_estadiamento,False,"| RNPT <1000g — fototerapia | iniciar dentro de 24h de vida | Icterícia neonatal (slide João Medeiros), p.50 (Martin&Cloherty, 2004) | CONFIRMADO |"
c0ecf8341cfe6375,A,capsule:eisca:ictericia_neonatal_hiperbilirrubinemia_indireta,capsules/EISCA/ictericia_neonatal_hiperbilirrubinemia_indireta.md,59,dados de precisao,high,EISCA,dose_via_intervalo,False,"| RNPT <1000g — fototerapia | iniciar dentro de 24h de vida | Icterícia neonatal (slide João Medeiros), p.50 (Martin&Cloherty, 2004) | CONFIRMADO |"
2f97163a44088745,A,capsule:eisca:ictericia_neonatal_hiperbilirrubinemia_indireta,capsules/EISCA/ictericia_neonatal_hiperbilirrubinemia_indireta.md,59,dados de precisao,high,EISCA,janela_temporal,False,"| RNPT <1000g — fototerapia | iniciar dentro de 24h de vida | Icterícia neonatal (slide João Medeiros), p.50 (Martin&Cloherty, 2004) | CONFIRMADO |"
fe8f3eb2a4e2fd3d,A,capsule:eisca:ictericia_neonatal_hiperbilirrubinemia_indireta,capsules/EISCA/ictericia_neonatal_hiperbilirrubinemia_indireta.md,60,dados de precisao,high,EISCA,dose_via_intervalo,False,"| RNPT 1000-1500g — fototerapia / EST | 7-9 mg/dL / 12-15 mg/dL | Icterícia neonatal (slide João Medeiros), p.50 | CONFIRMADO |"
98b5139d90b06b14,A,capsule:eisca:ictericia_neonatal_hiperbilirrubinemia_indireta,capsules/EISCA/ictericia_neonatal_hiperbilirrubinemia_indireta.md,61,dados de precisao,high,EISCA,dose_via_intervalo,False,"| RNPT 1500-2000g — fototerapia / EST | 10-12 mg/dL / 15-18 mg/dL | Icterícia neonatal (slide João Medeiros), p.50 | CONFIRMADO |"
fe37b930e440fa9f,A,capsule:eisca:ictericia_neonatal_hiperbilirrubinemia_indireta,capsules/EISCA/ictericia_neonatal_hiperbilirrubinemia_indireta.md,62,dados de precisao,high,EISCA,dose_via_intervalo,False,"| RNPT 2000-2500g — fototerapia / EST | 13-15 mg/dL / 18-20 mg/dL | Icterícia neonatal (slide João Medeiros), p.50 | CONFIRMADO |"
