cluster_id,tier,tier_basis,category,occurrence_count,capsule_count,capsule_ids,risk_levels,disciplines,representative_capsule_path,representative_line_no,representative_text,cluster_key_type
0326b7c7dc9c9ef2,A,uniform,dose_via_intervalo,1,1,capsule:eisa_ii:otites_aguda_cronica_externa,high,EISA_II,capsules/EISA_II/otites_aguda_cronica_externa.md,81,"- Definitiva: OMA — antibioticoterapia (amoxicilina ± clavulanato) e analgesia; OMC simples — clínico primeiro, cirúrgico (timpanoplastia) se persistente; OMC supurativa/colesteatomatosa — cirúrgico (timpanomastoidectomia); OE aguda difusa — cuidados locais + gotas tópicas (quinolona preferencial, sem ototoxicidade); OE maligna — antibioticoterapia sistêmica antipseudomonas prolongada (6–9 semanas) + debridamento diário, monitorada por VHS/cintilografia com gálio. - Condição da conduta: em criança/adolescente ou gestante, evitar quinolona sistêmica; em diabético com otite externa refratária, sempre elevar a suspeita para OE maligna antes de escalar o tratamento tópico.",txt
0dbfbc9f6cac398c,A,uniform,janela_temporal,1,1,capsule:eisa_ii:patologia_cancer_de_tireoide,medium,EISA_II,capsules/EISA_II/patologia_cancer_de_tireoide.md,49,"| Carcinoma papilífero — frequência e perfil | até 90% dos cânceres esporádicos de tireoide nos EUA; idade 20–50 anos; relação mulher:homem 3:1 | APOSTILA SA II, p. 159 | CONFIRMADO |",num
c4edef148dd91140,A,uniform,janela_temporal,1,1,capsule:eisa_ii:patologias_penianas_e_escrotais,high,EISA_II,capsules/EISA_II/patologias_penianas_e_escrotais.md,49,| Torção testicular — picos de idade | Infância e 12–15 anos (2º pico); emergência cirúrgica | APOSTILA p.141 | CONFIRMADO |,num
edaa7bcd7597bbc9,A,uniform,janela_temporal,1,1,capsule:eisa_ii:patologias_penianas_e_escrotais,high,EISA_II,capsules/EISA_II/patologias_penianas_e_escrotais.md,52,"| Torção testicular — prognóstico por tempo de evolução | <6h: bom prognóstico; 12–24h: prognóstico incerto (hipotrofia); >24h: prognóstico ruim, geralmente exige orquiectomia | APOSTILA p.141 | CONFIRMADO |",num
673dadfec373dd70,A,uniform,dose_via_intervalo,1,1,capsule:eisa_ii:patologias_penianas_e_escrotais,high,EISA_II,capsules/EISA_II/patologias_penianas_e_escrotais.md,56,| Epididimite — tratamento antibiótico | Gonococo/clamídia: ceftriaxona 250mg IM + ciprofloxacino 500mg 12/12h por 21 dias; E. coli: ciprofloxacino 500mg 12/12h por 14 dias | APOSTILA p.141 | CONFIRMADO |,num
8cdf4b5c5bedee5f,A,uniform,janela_temporal,1,1,capsule:eisa_ii:patologias_penianas_e_escrotais,high,EISA_II,capsules/EISA_II/patologias_penianas_e_escrotais.md,56,| Epididimite — tratamento antibiótico | Gonococo/clamídia: ceftriaxona 250mg IM + ciprofloxacino 500mg 12/12h por 21 dias; E. coli: ciprofloxacino 500mg 12/12h por 14 dias | APOSTILA p.141 | CONFIRMADO |,num
aa6bd48e83ec89ba,A,uniform,contraindicacao_interacao,1,1,capsule:eisa_ii:patologias_penianas_e_escrotais,high,EISA_II,capsules/EISA_II/patologias_penianas_e_escrotais.md,61,"| Fimose — contraindicações cirúrgicas | Hipospádia (uretra abre em posição ventral/anômala); epispádia (uretra abre em posição dorsal); prematuridade (aderências fisiológicas); pênis embutido (gordura inguinal recobrindo a haste, comum em obesos) | APOSTILA p.143; resumed_sa_de_do_adulto_2 p.341 | CORRIGIDO — a fonte `resumed_sa_de_do_adulto_2` descreve a epispádia como abertura uretral ""na região ventral"", o que contradiz o conhecimento anatômico padrão (epispádia = dorsal; hipospádia = ventral); mantida a definição anatomicamente correta (dorsal), rotulada como conhecimento geral |",num
9ccf90538ab7edac,A,uniform,emergencia_sinal_alarme,1,1,capsule:eisa_ii:patologias_penianas_e_escrotais,high,EISA_II,capsules/EISA_II/patologias_penianas_e_escrotais.md,66,"| Varicocele — sinal de alerta oncológico | Varicocele de início súbito/recente, especialmente em homem mais velho e sem varicocele prévia, sugere trombo de veia renal esquerda por carcinoma de células renais — investigar | resumed_sa_de_do_adulto_2 p.12042–12054 | CONFIRMADO (fonte única — dado ausente da Apostila, mas coerente com a anatomia da drenagem venosa espermática à esquerda) |",num
442f54ea7e507533,A,uniform,contraindicacao_interacao,1,1,capsule:eisa_ii:patologias_penianas_e_escrotais,high,EISA_II,capsules/EISA_II/patologias_penianas_e_escrotais.md,90,"- Condição da conduta: fimose → tratamento tópico (Postec) em primeira linha; cirurgia só se fimose verdadeira, balanopostite/ITU de repetição, ou ereção dolorosa em adolescente/adulto jovem — checar contraindicações (hipospádia, epispádia, prematuridade, pênis embutido) antes.",txt
e4c6338c90ea4deb,A,uniform,dose_via_intervalo,1,1,capsule:eisa_ii:patologias_penianas_e_escrotais,high,EISA_II,capsules/EISA_II/patologias_penianas_e_escrotais.md,90,"- Condição da conduta: fimose → tratamento tópico (Postec) em primeira linha; cirurgia só se fimose verdadeira, balanopostite/ITU de repetição, ou ereção dolorosa em adolescente/adulto jovem — checar contraindicações (hipospádia, epispádia, prematuridade, pênis embutido) antes.",txt
360b47834ce288b8,A,uniform,sequencia_terapeutica,1,1,capsule:eisa_ii:patologias_penianas_e_escrotais,high,EISA_II,capsules/EISA_II/patologias_penianas_e_escrotais.md,90,"- Condição da conduta: fimose → tratamento tópico (Postec) em primeira linha; cirurgia só se fimose verdadeira, balanopostite/ITU de repetição, ou ereção dolorosa em adolescente/adulto jovem — checar contraindicações (hipospádia, epispádia, prematuridade, pênis embutido) antes.",txt
4c344e46cd21ba77,A,uniform,contraindicacao_interacao,1,1,capsule:eisa_ii:patologias_penianas_e_escrotais,high,EISA_II,capsules/EISA_II/patologias_penianas_e_escrotais.md,92,- O que mudaria a decisão: tempo de evolução da dor testicular (prognóstico e indicação de orquiectomia); presença de hérnia inguinal associada à hidrocele (indica cirurgia); contraindicação anatômica à postectomia; caráter novo x crônico da varicocele.,txt
300c52910ca469fc,A,uniform,contraindicacao_interacao,1,1,capsule:eisa_ii:patologias_penianas_e_escrotais,high,EISA_II,capsules/EISA_II/patologias_penianas_e_escrotais.md,116,"| Contraindicações cirúrgicas de fimose | Hipospádia, epispádia, prematuridade, pênis embutido | dado |",txt
30b0079bcdc71ca9,A,uniform,emergencia_sinal_alarme,1,1,capsule:eisa_ii:patologias_penianas_e_escrotais,high,EISA_II,capsules/EISA_II/patologias_penianas_e_escrotais.md,122,"- Critério de parada: acertar em 3 casos seguidos a diferença Prehn positivo x ausente sem hesitar, e reconhecer varicocele nova em idoso como sinal de alerta oncológico sem normalizar o achado.",txt
f71a16eaab386c74,A,uniform,contraindicacao_interacao,1,1,capsule:eisa_ii:patologias_penianas_e_escrotais,high,EISA_II,capsules/EISA_II/patologias_penianas_e_escrotais.md,89,"- Definitiva: torção confirmada → distorção manual + orquidopexia bilateral (defeito de túnica vaginalis é bilateral); necrose → orquiectomia. Epididimite/orquite → antibioticoterapia dirigida por idade/etiologia + suspensório escrotal + anti-inflamatório. - Condição da conduta: fimose → tratamento tópico (Postec) em primeira linha; cirurgia só se fimose verdadeira, balanopostite/ITU de repetição, ou ereção dolorosa em adolescente/adulto jovem — checar contraindicações (hipospádia, epispádia, prematuridade, pênis embutido) antes.",txt
8a02f60e44dfacee,A,uniform,dose_via_intervalo,1,1,capsule:eisa_ii:patologias_penianas_e_escrotais,high,EISA_II,capsules/EISA_II/patologias_penianas_e_escrotais.md,89,"- Definitiva: torção confirmada → distorção manual + orquidopexia bilateral (defeito de túnica vaginalis é bilateral); necrose → orquiectomia. Epididimite/orquite → antibioticoterapia dirigida por idade/etiologia + suspensório escrotal + anti-inflamatório. - Condição da conduta: fimose → tratamento tópico (Postec) em primeira linha; cirurgia só se fimose verdadeira, balanopostite/ITU de repetição, ou ereção dolorosa em adolescente/adulto jovem — checar contraindicações (hipospádia, epispádia, prematuridade, pênis embutido) antes.",txt
da930e3ed13508ef,A,uniform,sequencia_terapeutica,1,1,capsule:eisa_ii:patologias_penianas_e_escrotais,high,EISA_II,capsules/EISA_II/patologias_penianas_e_escrotais.md,89,"- Definitiva: torção confirmada → distorção manual + orquidopexia bilateral (defeito de túnica vaginalis é bilateral); necrose → orquiectomia. Epididimite/orquite → antibioticoterapia dirigida por idade/etiologia + suspensório escrotal + anti-inflamatório. - Condição da conduta: fimose → tratamento tópico (Postec) em primeira linha; cirurgia só se fimose verdadeira, balanopostite/ITU de repetição, ou ereção dolorosa em adolescente/adulto jovem — checar contraindicações (hipospádia, epispádia, prematuridade, pênis embutido) antes.",txt
abc70a86e3e22a84,A,uniform,contraindicacao_interacao,1,1,capsule:eisa_ii:patologias_penianas_e_escrotais,high,EISA_II,capsules/EISA_II/patologias_penianas_e_escrotais.md,91,- Diferencial perigoso: varicocele de início recente em homem mais velho — investigar carcinoma de células renais (trombo em veia renal esquerda) antes de tratar como varicocele primária. - O que mudaria a decisão: tempo de evolução da dor testicular (prognóstico e indicação de orquiectomia); presença de hérnia inguinal associada à hidrocele (indica cirurgia); contraindicação anatômica à postectomia; caráter novo x crônico da varicocele.,txt
02241a2b8e3ad89d,A,uniform,emergencia_sinal_alarme,1,1,capsule:eisa_ii:pe_diabetico,high,EISA_II,capsules/EISA_II/pe_diabetico.md,30,"**Exceção que a prova adora testar**: paciente com lesão infectada e toxemia/sepse — a conduta é desbridamento + amputação + antibiótico de largo espectro **independente de o membro ter pulso ou não**, porque a urgência infecciosa supera a investigação vascular naquele momento; a avaliação de isquemia fica para um segundo momento.",txt
837ed3dd01bcb907,A,uniform,dose_via_intervalo,1,1,capsule:eisa_ii:pe_diabetico,high,EISA_II,capsules/EISA_II/pe_diabetico.md,60,"| Antibiótico infecção leve/moderada (planos superficiais) | Ciprofloxacino 500 mg 12/12h por 7 dias (resumo edine) / moxifloxacino ambulatorial (15-Pé Diabético) | resumo edine PÉ DIABÉTICO (p.2); 15-Pé Diabético (p.324-325) | CORRIGIDO/confirmar no slide — fontes B divergem no fármaco exato de 1ª linha para infecção leve (moxifloxacino vs. ciprofloxacino); ambos cobrem gram-positivos/streptococo/S.aureus; reter o princípio (VO, espectro estreito-moderado, ambulatorial) mais que o nome exato da droga |",num
977e449677ab58a6,A,uniform,janela_temporal,1,1,capsule:eisa_ii:pe_diabetico,high,EISA_II,capsules/EISA_II/pe_diabetico.md,60,"| Antibiótico infecção leve/moderada (planos superficiais) | Ciprofloxacino 500 mg 12/12h por 7 dias (resumo edine) / moxifloxacino ambulatorial (15-Pé Diabético) | resumo edine PÉ DIABÉTICO (p.2); 15-Pé Diabético (p.324-325) | CORRIGIDO/confirmar no slide — fontes B divergem no fármaco exato de 1ª linha para infecção leve (moxifloxacino vs. ciprofloxacino); ambos cobrem gram-positivos/streptococo/S.aureus; reter o princípio (VO, espectro estreito-moderado, ambulatorial) mais que o nome exato da droga |",num
d44259c37c2d58ea,A,uniform,emergencia_sinal_alarme,1,1,capsule:eisa_ii:pe_diabetico,high,EISA_II,capsules/EISA_II/pe_diabetico.md,85,"- Inicial: exame físico com palpação dos 4 pulsos (femoral, poplíteo, dorsal do pé, tibial posterior); se dúvida, ITB e/ou eco-Doppler arterial; teste de monofilamento de 10 g fora da área ulcerada/necrótica/hiperceratótica; hemograma, VHS/PCR, radiografia do pé (osteomielite?), cultura da secreção/tecido.",num
6d7d2cb9d1934c66,A,uniform,emergencia_sinal_alarme,1,1,capsule:eisa_ii:pe_diabetico,high,EISA_II,capsules/EISA_II/pe_diabetico.md,87,"- Condição da conduta: presença de toxemia/sepse sobrepõe-se à investigação vascular — desbridar/amputar e cobrir com antibiótico de largo espectro imediatamente, avaliar isquemia depois.",txt
d598bfde156261fc,A,uniform,emergencia_sinal_alarme,1,1,capsule:eisa_ii:pe_diabetico,high,EISA_II,capsules/EISA_II/pe_diabetico.md,105,"| Conduta se lesão infectada + sepse, mesmo sem saber se há isquemia | Desbridar/amputar + antibiótico de largo espectro imediatamente; avaliar vascular depois | prioridade |",txt
f80b9fb2fb485002,A,uniform,emergencia_sinal_alarme,1,1,capsule:eisa_ii:pe_diabetico,high,EISA_II,capsules/EISA_II/pe_diabetico.md,86,"- Definitiva: pulso presente (pé diabético) → desbridamento + antibioticoterapia guiada pela gravidade (leve: oral, ambulatorial; moderada/grave: EV, cobrindo gram+/gram-/anaeróbios) ± amputação distal conforme extensão. Pulso ausente (DAP) → revascularização (angioplastia/by-pass) antes de desbridar/amputar. - Condição da conduta: presença de toxemia/sepse sobrepõe-se à investigação vascular — desbridar/amputar e cobrir com antibiótico de largo espectro imediatamente, avaliar isquemia depois.",txt
c8d0189b21dbe9ce,A,uniform,contraindicacao_interacao,1,1,capsule:eisa_ii:sarcoma_de_partes_moles,medium,EISA_II,capsules/EISA_II/sarcoma_de_partes_moles.md,28,"O pivô diagnóstico é o **critério de biópsia**: qualquer massa de tecido mole sintomática, em crescimento, maior que 5 cm, OU que persista por mais de 4 a 6 semanas deve ser biopsiada — com agulha grossa ou biópsia excisional, **evitando agulha fina** (amostragem inadequada para grau histológico). O pivô terapêutico é lembrar que sarcomas de partes moles **geralmente não são quimiossensíveis**, o que torna a quimioterapia adjuvante pós-operatória incomum, diferente de outros tumores sólidos em que ela é rotina.",txt
b2ddf73d0e4a5d72,A,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:sarcoma_de_partes_moles,medium,EISA_II,capsules/EISA_II/sarcoma_de_partes_moles.md,28,"O pivô diagnóstico é o **critério de biópsia**: qualquer massa de tecido mole sintomática, em crescimento, maior que 5 cm, OU que persista por mais de 4 a 6 semanas deve ser biopsiada — com agulha grossa ou biópsia excisional, **evitando agulha fina** (amostragem inadequada para grau histológico). O pivô terapêutico é lembrar que sarcomas de partes moles **geralmente não são quimiossensíveis**, o que torna a quimioterapia adjuvante pós-operatória incomum, diferente de outros tumores sólidos em que ela é rotina.",txt
646d8b8de08a08d0,A,uniform,janela_temporal,1,1,capsule:eisa_ii:sarcoma_de_partes_moles,medium,EISA_II,capsules/EISA_II/sarcoma_de_partes_moles.md,28,"O pivô diagnóstico é o **critério de biópsia**: qualquer massa de tecido mole sintomática, em crescimento, maior que 5 cm, OU que persista por mais de 4 a 6 semanas deve ser biopsiada — com agulha grossa ou biópsia excisional, **evitando agulha fina** (amostragem inadequada para grau histológico). O pivô terapêutico é lembrar que sarcomas de partes moles **geralmente não são quimiossensíveis**, o que torna a quimioterapia adjuvante pós-operatória incomum, diferente de outros tumores sólidos em que ela é rotina.",txt
a59fbb5aacf52588,A,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:sarcoma_de_partes_moles,medium,EISA_II,capsules/EISA_II/sarcoma_de_partes_moles.md,53,"| Critério de biópsia | massa de tecido mole sintomática, em crescimento, >5 cm, OU persistente por >4–6 semanas | Sarcoma de Partes Moles, p. 1 | CONFIRMADO |",txt
b9104517d4318cc3,A,uniform,janela_temporal,1,1,capsule:eisa_ii:sarcoma_de_partes_moles,medium,EISA_II,capsules/EISA_II/sarcoma_de_partes_moles.md,53,"| Critério de biópsia | massa de tecido mole sintomática, em crescimento, >5 cm, OU persistente por >4–6 semanas | Sarcoma de Partes Moles, p. 1 | CONFIRMADO |",txt
abefe5bbaa953fba,A,uniform,contraindicacao_interacao,1,1,capsule:eisa_ii:sarcoma_de_partes_moles,medium,EISA_II,capsules/EISA_II/sarcoma_de_partes_moles.md,54,"| Técnica de biópsia recomendada | agulha grossa ou biópsia excisional; evitar agulha fina | Sarcoma de Partes Moles, p. 1 | CONFIRMADO |",txt
7f6a7d9dcdb28ad0,A,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:sarcoma_de_partes_moles,medium,EISA_II,capsules/EISA_II/sarcoma_de_partes_moles.md,80,"- Condição da conduta: biópsia indicada quando massa sintomática, em crescimento, >5cm, ou persistente >4–6 semanas.",txt
9b85f88e465424c9,A,uniform,janela_temporal,1,1,capsule:eisa_ii:sarcoma_de_partes_moles,medium,EISA_II,capsules/EISA_II/sarcoma_de_partes_moles.md,80,"- Condição da conduta: biópsia indicada quando massa sintomática, em crescimento, >5cm, ou persistente >4–6 semanas.",txt
dc586bae3d22158b,A,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:sarcoma_de_partes_moles,medium,EISA_II,capsules/EISA_II/sarcoma_de_partes_moles.md,82,- O que mudaria a decisão: localização anatômica muda o exame de escolha (RNM x TC); grau histológico e tamanho mudam o estadiamento (Rx x TC de tórax); doença irressecável muda a sequência terapêutica para neoadjuvância antes da cirurgia.,txt
d2281b40ef176a7e,A,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:sarcoma_de_partes_moles,medium,EISA_II,capsules/EISA_II/sarcoma_de_partes_moles.md,98,"| Qual o critério de biópsia para massa de tecido mole? | Sintomática, em crescimento, >5cm, OU persistente por mais de 4–6 semanas | regra |",txt
2118187f8b8e40b9,A,uniform,janela_temporal,1,1,capsule:eisa_ii:sarcoma_de_partes_moles,medium,EISA_II,capsules/EISA_II/sarcoma_de_partes_moles.md,98,"| Qual o critério de biópsia para massa de tecido mole? | Sintomática, em crescimento, >5cm, OU persistente por mais de 4–6 semanas | regra |",txt
0ff57038550890ec,A,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:sarcoma_de_partes_moles,medium,EISA_II,capsules/EISA_II/sarcoma_de_partes_moles.md,79,"- Definitiva: cirurgia com ressecção e margens livres é a única modalidade curativa; quimioterapia e radioterapia neoadjuvantes quando doença irressecável ou risco de margem comprometida. - Condição da conduta: biópsia indicada quando massa sintomática, em crescimento, >5cm, ou persistente >4–6 semanas.",txt
3a34bdfce238d9e8,A,uniform,janela_temporal,1,1,capsule:eisa_ii:sarcoma_de_partes_moles,medium,EISA_II,capsules/EISA_II/sarcoma_de_partes_moles.md,79,"- Definitiva: cirurgia com ressecção e margens livres é a única modalidade curativa; quimioterapia e radioterapia neoadjuvantes quando doença irressecável ou risco de margem comprometida. - Condição da conduta: biópsia indicada quando massa sintomática, em crescimento, >5cm, ou persistente >4–6 semanas.",txt
62152868f684f086,A,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:sarcoma_de_partes_moles,medium,EISA_II,capsules/EISA_II/sarcoma_de_partes_moles.md,81,- Diferencial perigoso: lesão de crescimento lento mas progressivo não deve ser subestimada só por ausência de dor nas fases iniciais. - O que mudaria a decisão: localização anatômica muda o exame de escolha (RNM x TC); grau histológico e tamanho mudam o estadiamento (Rx x TC de tórax); doença irressecável muda a sequência terapêutica para neoadjuvância antes da cirurgia.,txt
03953364eddab9bb,A,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:terapia_renal_substitutiva,high,EISA_II,capsules/EISA_II/terapia_renal_substitutiva.md,24,"TRS = hemodiálise, diálise peritoneal ou transplante. Na DRC, a indicação não é só ""estágio 5"" — é estágio 5 **ou** sintoma/sinal refratário ao tratamento clínico (mesmo em estágio anterior). Diálise ""preventiva"" antes de sintomas não mostrou benefício, e anemia isolada nunca é indicação de diálise. O acesso vascular tem uma hierarquia fixa tanto para urgência (cateter) quanto para uso definitivo (fístula arteriovenosa).",txt
649264846a78de4b,A,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:terapia_renal_substitutiva,high,EISA_II,capsules/EISA_II/terapia_renal_substitutiva.md,28,"A escolha de veia para cateter de diálise de urgência segue ordem fixa: jugular interna **direita** (1ª escolha) > femoral > jugular interna **esquerda** > subclávia (última opção, maior risco de estenose). Trocar essa ordem — em especial escolher subclávia por ""parecer mais acessível"" — é o erro mapeado com mais frequência neste tema. Segundo pivô: a fístula arteriovenosa precisa de 4–8 semanas de maturação, então deve ser confeccionada no estágio 4/5 da DRC, **antes** do paciente ficar sintomático — não na urgência.",txt
23f6dd0d2f365296,A,uniform,janela_temporal,1,1,capsule:eisa_ii:terapia_renal_substitutiva,high,EISA_II,capsules/EISA_II/terapia_renal_substitutiva.md,28,"A escolha de veia para cateter de diálise de urgência segue ordem fixa: jugular interna **direita** (1ª escolha) > femoral > jugular interna **esquerda** > subclávia (última opção, maior risco de estenose). Trocar essa ordem — em especial escolher subclávia por ""parecer mais acessível"" — é o erro mapeado com mais frequência neste tema. Segundo pivô: a fístula arteriovenosa precisa de 4–8 semanas de maturação, então deve ser confeccionada no estágio 4/5 da DRC, **antes** do paciente ficar sintomático — não na urgência.",txt
4c3e0111af689f11,A,uniform,janela_temporal,1,1,capsule:eisa_ii:terapia_renal_substitutiva,high,EISA_II,capsules/EISA_II/terapia_renal_substitutiva.md,32,Difusão (clearance de soluto) x convecção (ultrafiltração de água); jugular direita > femoral > jugular esquerda > subclávia; maturação da FAV (4–8 semanas); Tenckhoff; CAPD x DPA; fossa ilíaca; ABO doador/receptor universal; HLA; PRA; prova cruzada.,txt
ed955ec816a42a66,A,uniform,dose_via_intervalo,1,1,capsule:eisa_ii:terapia_renal_substitutiva,high,EISA_II,capsules/EISA_II/terapia_renal_substitutiva.md,52,"| Mecanismo da hemodiálise | Clearance de soluto por DIFUSÃO (gradiente de concentração, sangue x dialisato); retirada de água por ULTRAFILTRAÇÃO, com predomínio de CONVECÇÃO | ANOTAC_O_ES_TRS p.1-2 | CONFIRMADO (fonte única) |",txt
6fb2b3570e31fd28,A,uniform,contraindicacao_interacao,1,1,capsule:eisa_ii:terapia_renal_substitutiva,high,EISA_II,capsules/EISA_II/terapia_renal_substitutiva.md,54,"| Anticoagulação do circuito | Heparina em todos os pacientes; se contraindicada, usa-se soro fisiológico | ANOTAC_O_ES_TRS p.2 | CONFIRMADO (fonte única) |",txt
aee9077b1b668c83,A,uniform,calendario_regra_jurisdicional,1,1,capsule:eisa_ii:terapia_renal_substitutiva,high,EISA_II,capsules/EISA_II/terapia_renal_substitutiva.md,55,"| Reuso de capilares no SUS | Proibido em hepatite B (sala separada), hepatite C e HIV (risco de contaminação) | ANOTAC_O_ES_TRS p.2 | CONFIRMADO (fonte única) |",txt
76c78a2cbc313f95,A,uniform,janela_temporal,1,1,capsule:eisa_ii:terapia_renal_substitutiva,high,EISA_II,capsules/EISA_II/terapia_renal_substitutiva.md,58,"| Maturação da FAV | 4–8 semanas antes do uso; melhor momento para confeccionar é no estágio 4 ou 5 da DRC | ANOTAC_O_ES_TRS p.3 | CONFIRMADO (fonte única — coerente com a janela ""1–4 meses"" já confirmada em camada A na cápsula de DRC) |",txt
9870141d83eb6a4d,A,uniform,contraindicacao_interacao,1,1,capsule:eisa_ii:terapia_renal_substitutiva,high,EISA_II,capsules/EISA_II/terapia_renal_substitutiva.md,59,| Ordem de preferência do cateter temporário | 1ª jugular interna direita; 2ª femoral; 3ª jugular interna esquerda; 4ª subclávia (maior risco de estenose — evitar) | ANOTAC_O_ES_TRS p.3 | CONFIRMADO (fonte única) |,txt
ee6c7334c114bd1e,A,uniform,janela_temporal,1,1,capsule:eisa_ii:terapia_renal_substitutiva,high,EISA_II,capsules/EISA_II/terapia_renal_substitutiva.md,89,"- Inicial: em DRC avançada (estágio 4/5), programar acesso vascular definitivo (FAV) com antecedência de 4–8 semanas, mesmo antes de sintomas; monitorar sinais/sintomas refratários que antecipem a indicação de TRS.",txt
615cb94858becd82,A,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:terapia_renal_substitutiva,high,EISA_II,capsules/EISA_II/terapia_renal_substitutiva.md,93,"- O que mudaria a decisão: surgimento de sintoma refratário muda a conduta de ""conservador"" para ""TRS"" independente do estágio numérico; disponibilidade de doador compatível muda a estratégia de diálise crônica para transplante.",txt
129d29889bc8c305,A,uniform,contraindicacao_interacao,1,1,capsule:eisa_ii:terapia_renal_substitutiva,high,EISA_II,capsules/EISA_II/terapia_renal_substitutiva.md,114,| Ordem de acesso vascular temporário | Jugular D > femoral > jugular E > subclávia (evitar) | prioridade |,txt
f2d84181b0c78419,A,uniform,janela_temporal,1,1,capsule:eisa_ii:terapia_renal_substitutiva,high,EISA_II,capsules/EISA_II/terapia_renal_substitutiva.md,115,| Maturação da FAV | 4–8 semanas — confeccionar no estágio 4/5 | sequência |,txt
312b04966b498a57,A,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:terapia_renal_substitutiva,high,EISA_II,capsules/EISA_II/terapia_renal_substitutiva.md,92,"- Diferencial perigoso: hepatite B/C ou HIV mudam o protocolo de reuso de capilares (não podem ser reutilizados; hepatite B exige sala separada). - O que mudaria a decisão: surgimento de sintoma refratário muda a conduta de ""conservador"" para ""TRS"" independente do estágio numérico; disponibilidade de doador compatível muda a estratégia de diálise crônica para transplante.",txt
e00162b12eb4c4c7,A,uniform,janela_temporal,1,1,capsule:eisa_ii:trauma_urogenital,high,EISA_II,capsules/EISA_II/trauma_urogenital.md,59,| Trauma vesical — tratamento | Extraperitoneal não complicada: conservador (Foley + cistografia em 14 dias + ATB); intraperitoneal ou lesão penetrante: cirurgia (laparotomia + rafia vesical) | APOSTILA p.126; camada A slides 16–18 | CONFIRMADO (A+B) |,num
625626e6c521e6b7,A,uniform,dose_via_intervalo,1,1,capsule:eisa_ii:traumatismo_cranioencefalico,high,EISA_II,capsules/EISA_II/traumatismo_cranioencefalico.md,53,"| Hematoma subdural agudo — indicação cirúrgica | Espessura > 10 mm OU desvio de linha média (DLM) > 5 mm; OU espessura <10mm/DLM<5mm associado a alteração pupilar, rebaixamento da ECG, ou PIC > 20 mmHg | TRAUMATISMO_CRANIO_ENCEFALICO pptx p.13 | CONFIRMADO |",num
08633dad40168f8f,A,uniform,contraindicacao_interacao,1,1,capsule:eisa_ii:traumatismo_cranioencefalico,high,EISA_II,capsules/EISA_II/traumatismo_cranioencefalico.md,58,| Estabilização inicial | ATLS; evitar hipotensão; sedação/intubação; hiperventilação; manitol | TRAUMATISMO_CRANIO_ENCEFALICO pptx p.9 | CONFIRMADO |,txt
286b168c687c81e4,A,uniform,dose_via_intervalo,1,1,capsule:eisa_ii:traumatismo_cranioencefalico,high,EISA_II,capsules/EISA_II/traumatismo_cranioencefalico.md,60,| Lesão axonal difusa — mortalidade por PIC | 51% se PIC > 20 mmHg; 16% se PIC < 20 mmHg. Acomete 16% dos TCE grave em geral e 28% no grupo pediátrico | APOSTILA p.84 | CONFIRMADO |,num
0cc5c76ddc4da6c7,A,uniform,contraindicacao_interacao,1,1,capsule:eisa_ii:traumatismo_cranioencefalico,high,EISA_II,capsules/EISA_II/traumatismo_cranioencefalico.md,84,"- Inicial: ABCDE do trauma, história clínica (perda de consciência, intervalo lúcido, mecanismo), exame neurológico (ECG, pupilas, motor), estabilização (evitar hipotensão, sedação/intubação se necessário), exames de imagem conforme critérios de risco.",txt
e90bc1fd5a7e1059,A,uniform,janela_temporal,1,1,capsule:eisa_ii:tumores_do_sistema_nervoso_central,medium,EISA_II,capsules/EISA_II/tumores_do_sistema_nervoso_central.md,54,"| Glioblastoma | grau IV, o mais maligno e mais comum; adultos 45–75 anos; substância branca (temporal/parietal/frontal/occipital); reaparece em 6 meses sem RDT/QMT; não curável | TUMOR DO SNC (Neuro) | CONFIRMADO |",num
ca3c4a51167489ad,A,uniform,janela_temporal,1,1,capsule:eisa_ii:tumores_do_sistema_nervoso_central,medium,EISA_II,capsules/EISA_II/tumores_do_sistema_nervoso_central.md,56,"| Astrocitoma difuso x anaplásico | difuso: adultos 30–40 anos, grau II; anaplásico: adultos 45–50 anos, grau III | TUMOR DO SNC (Neuro) | CONFIRMADO |",num
